,airline,airline ID, source airport, source airport id, destination apirport, destination airport id, codeshare, stops, equipment,route_id,source_airport_icao,source_airport_name,source_airport_city,source_airport_country,source_airport_elevation,source_airport_lat,source_airport_lon,destination_airport_icao,destination_airport_name,destination_airport_city,destination_airport_country,destination_airport_elevation,destination_airport_lat,destination_airport_lon
98,2Z,1729,OPS,7367,CGB,2548,,0,AT7,OPS-CGB,SWSI,Presidente Joao Batista Figueiredo Airport,Sinop,BR,1227.0,-11.8850002289,-55.5861091614,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188
99,2Z,1729,OPS,7367,CGB,2548,,0,AT7,OPS-CGB,SWSI,Presidente Joao Batista Figueiredo Airport,Sinop,BR,1227.0,-11.8850002289,-55.5861091614,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188
100,AD,13983,OPS,7367,CGB,2548,,0,E95,OPS-CGB,SWSI,Presidente Joao Batista Figueiredo Airport,Sinop,BR,1227.0,-11.8850002289,-55.5861091614,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188
101,AD,13983,OPS,7367,CGB,2548,,0,E95,OPS-CGB,SWSI,Presidente Joao Batista Figueiredo Airport,Sinop,BR,1227.0,-11.8850002289,-55.5861091614,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188
102,2Z,1729,PLU,2528,RAO,2613,,0,AT7,PLU-RAO,SBBH,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,2589.0,-19.8512001038,-43.9505996704,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486
103,2Z,1729,PLU,2528,RAO,2613,,0,AT7,PLU-RAO,SBBH,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,2589.0,-19.8512001038,-43.9505996704,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486
104,Y8,16725,PLU,2528,RAO,2613,,0,EM2,PLU-RAO,SBBH,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,2589.0,-19.8512001038,-43.9505996704,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486
105,Y8,16725,PLU,2528,RAO,2613,,0,EM2,PLU-RAO,SBBH,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,2589.0,-19.8512001038,-43.9505996704,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486
106,2Z,1729,PMW,4214,AUX,7376,,0,AT7,PMW-AUX,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436,SWGN,Araguaina Airport,Araguaina,BR,771.0,-7.2278699875,-48.2405014038
107,2Z,1729,PMW,4214,AUX,7376,,0,AT7,PMW-AUX,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436,SWGN,Araguaina Airport,Araguaina,BR,771.0,-7.2278699875,-48.2405014038
108,AD,13983,PMW,4214,AUX,7376,,0,AT7,PMW-AUX,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436,SWGN,Araguaina Airport,Araguaina,BR,771.0,-7.2278699875,-48.2405014038
109,AD,13983,PMW,4214,AUX,7376,,0,AT7,PMW-AUX,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436,SWGN,Araguaina Airport,Araguaina,BR,771.0,-7.2278699875,-48.2405014038
110,2Z,1729,PMW,4214,GYN,2562,,0,AT7,PMW-GYN,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436,SBGO,Santa Genoveva Airport,Goiania,BR,2450.0,-16.6319999695,-49.2206993103
111,2Z,1729,PMW,4214,GYN,2562,,0,AT7,PMW-GYN,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436,SBGO,Santa Genoveva Airport,Goiania,BR,2450.0,-16.6319999695,-49.2206993103
112,AD,13983,PMW,4214,GYN,2562,,0,E90 E95,PMW-GYN,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436,SBGO,Santa Genoveva Airport,Goiania,BR,2450.0,-16.6319999695,-49.2206993103
113,AD,13983,PMW,4214,GYN,2562,,0,E90 E95,PMW-GYN,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436,SBGO,Santa Genoveva Airport,Goiania,BR,2450.0,-16.6319999695,-49.2206993103
114,2Z,1729,RAO,2613,BSB,2531,,0,AT7,RAO-BSB,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
115,2Z,1729,RAO,2613,BSB,2531,,0,AT7,RAO-BSB,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
116,Y8,16725,RAO,2613,BSB,2531,,0,EM2,RAO-BSB,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
117,Y8,16725,RAO,2613,BSB,2531,,0,EM2,RAO-BSB,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
118,2Z,1729,RAO,2613,GIG,2560,,0,AT7,RAO-GIG,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458
119,2Z,1729,RAO,2613,GRU,2564,,0,AT7,RAO-GRU,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
120,2Z,1729,RAO,2613,GRU,2564,,0,AT7,RAO-GRU,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
121,2Z,1729,RAO,2613,GRU,2564,,0,AT7,RAO-GRU,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
122,JJ,4867,RAO,2613,GRU,2564,,0,320 319,RAO-GRU,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
123,JJ,4867,RAO,2613,GRU,2564,,0,320 319,RAO-GRU,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
124,JJ,4867,RAO,2613,GRU,2564,,0,320 319,RAO-GRU,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
125,Y8,16725,RAO,2613,GRU,2564,,0,EM2 ER4,RAO-GRU,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
126,Y8,16725,RAO,2613,GRU,2564,,0,EM2 ER4,RAO-GRU,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
127,Y8,16725,RAO,2613,GRU,2564,,0,EM2 ER4,RAO-GRU,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
128,2Z,1729,RAO,2613,GYN,2562,,0,AT7,RAO-GYN,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBGO,Santa Genoveva Airport,Goiania,BR,2450.0,-16.6319999695,-49.2206993103
129,2Z,1729,RAO,2613,GYN,2562,,0,AT7,RAO-GYN,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBGO,Santa Genoveva Airport,Goiania,BR,2450.0,-16.6319999695,-49.2206993103
130,Y8,16725,RAO,2613,GYN,2562,,0,ER4,RAO-GYN,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBGO,Santa Genoveva Airport,Goiania,BR,2450.0,-16.6319999695,-49.2206993103
131,Y8,16725,RAO,2613,GYN,2562,,0,ER4,RAO-GYN,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBGO,Santa Genoveva Airport,Goiania,BR,2450.0,-16.6319999695,-49.2206993103
132,2Z,1729,RAO,2613,PLU,2528,,0,AT7,RAO-PLU,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBBH,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,2589.0,-19.8512001038,-43.9505996704
133,2Z,1729,RAO,2613,PLU,2528,,0,AT7,RAO-PLU,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBBH,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,2589.0,-19.8512001038,-43.9505996704
134,Y8,16725,RAO,2613,PLU,2528,,0,EM2,RAO-PLU,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBBH,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,2589.0,-19.8512001038,-43.9505996704
135,Y8,16725,RAO,2613,PLU,2528,,0,EM2,RAO-PLU,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBBH,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,2589.0,-19.8512001038,-43.9505996704
136,2Z,1729,RAO,2613,SJP,2619,,0,AT7,RAO-SJP,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177
137,2Z,1729,RAO,2613,SJP,2619,,0,AT7,RAO-SJP,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177
138,2Z,1729,RAO,2613,SJP,2619,,0,AT7,RAO-SJP,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177
139,AD,13983,RAO,2613,SJP,2619,,0,E95,RAO-SJP,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177
140,AD,13983,RAO,2613,SJP,2619,,0,E95,RAO-SJP,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177
141,AD,13983,RAO,2613,SJP,2619,,0,E95,RAO-SJP,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177
142,Y8,16725,RAO,2613,SJP,2619,,0,EM2,RAO-SJP,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177
143,Y8,16725,RAO,2613,SJP,2619,,0,EM2,RAO-SJP,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177
144,Y8,16725,RAO,2613,SJP,2619,,0,EM2,RAO-SJP,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177
145,2Z,1729,RAO,2613,UDI,2633,,0,AT7,RAO-UDI,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947
146,2Z,1729,SJP,2619,RAO,2613,,0,AT7,SJP-RAO,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486
147,2Z,1729,SJP,2619,RAO,2613,,0,AT7,SJP-RAO,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486
148,2Z,1729,SJP,2619,RAO,2613,,0,AT7,SJP-RAO,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486
149,AD,13983,SJP,2619,RAO,2613,,0,E95,SJP-RAO,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486
150,AD,13983,SJP,2619,RAO,2613,,0,E95,SJP-RAO,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486
151,AD,13983,SJP,2619,RAO,2613,,0,E95,SJP-RAO,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486
152,Y8,16725,SJP,2619,RAO,2613,,0,EM2,SJP-RAO,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486
153,Y8,16725,SJP,2619,RAO,2613,,0,EM2,SJP-RAO,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486
154,Y8,16725,SJP,2619,RAO,2613,,0,EM2,SJP-RAO,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486
155,2Z,1729,SSA,2621,BRA,7373,,0,AT7,SSA-BRA,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SNBR,Barreiras Airport,Barreiras,BR,2447.0,-12.0789003372,-45.0089988708
156,2Z,1729,SSA,2621,BRA,7373,,0,AT7,SSA-BRA,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SNBR,Barreiras Airport,Barreiras,BR,2447.0,-12.0789003372,-45.0089988708
157,2Z,1729,SSA,2621,BRA,7373,,0,AT7,SSA-BRA,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SNBR,Barreiras Airport,Barreiras,BR,2447.0,-12.0789003372,-45.0089988708
158,AD,13983,SSA,2621,BRA,7373,,0,AT7,SSA-BRA,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SNBR,Barreiras Airport,Barreiras,BR,2447.0,-12.0789003372,-45.0089988708
159,AD,13983,SSA,2621,BRA,7373,,0,AT7,SSA-BRA,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SNBR,Barreiras Airport,Barreiras,BR,2447.0,-12.0789003372,-45.0089988708
160,AD,13983,SSA,2621,BRA,7373,,0,AT7,SSA-BRA,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SNBR,Barreiras Airport,Barreiras,BR,2447.0,-12.0789003372,-45.0089988708
161,Y8,16725,SSA,2621,BRA,7373,,0,EM2,SSA-BRA,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SNBR,Barreiras Airport,Barreiras,BR,2447.0,-12.0789003372,-45.0089988708
162,Y8,16725,SSA,2621,BRA,7373,,0,EM2,SSA-BRA,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SNBR,Barreiras Airport,Barreiras,BR,2447.0,-12.0789003372,-45.0089988708
163,Y8,16725,SSA,2621,BRA,7373,,0,EM2,SSA-BRA,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SNBR,Barreiras Airport,Barreiras,BR,2447.0,-12.0789003372,-45.0089988708
164,2Z,1729,SSA,2621,VDC,6039,,0,AT7,SSA-VDC,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SBQV,Vitoria da Conquista Airport,Vitoria Da Conquista,BR,3002.0,-14.8627996445,-40.8630981445
165,2Z,1729,SSA,2621,VDC,6039,,0,AT7,SSA-VDC,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SBQV,Vitoria da Conquista Airport,Vitoria Da Conquista,BR,3002.0,-14.8627996445,-40.8630981445
166,2Z,1729,SSA,2621,VDC,6039,,0,AT7,SSA-VDC,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SBQV,Vitoria da Conquista Airport,Vitoria Da Conquista,BR,3002.0,-14.8627996445,-40.8630981445
167,AD,13983,SSA,2621,VDC,6039,,0,AT7,SSA-VDC,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SBQV,Vitoria da Conquista Airport,Vitoria Da Conquista,BR,3002.0,-14.8627996445,-40.8630981445
168,AD,13983,SSA,2621,VDC,6039,,0,AT7,SSA-VDC,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SBQV,Vitoria da Conquista Airport,Vitoria Da Conquista,BR,3002.0,-14.8627996445,-40.8630981445
169,AD,13983,SSA,2621,VDC,6039,,0,AT7,SSA-VDC,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SBQV,Vitoria da Conquista Airport,Vitoria Da Conquista,BR,3002.0,-14.8627996445,-40.8630981445
170,Y8,16725,SSA,2621,VDC,6039,,0,EM2,SSA-VDC,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SBQV,Vitoria da Conquista Airport,Vitoria Da Conquista,BR,3002.0,-14.8627996445,-40.8630981445
171,Y8,16725,SSA,2621,VDC,6039,,0,EM2,SSA-VDC,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SBQV,Vitoria da Conquista Airport,Vitoria Da Conquista,BR,3002.0,-14.8627996445,-40.8630981445
172,Y8,16725,SSA,2621,VDC,6039,,0,EM2,SSA-VDC,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215,SBQV,Vitoria da Conquista Airport,Vitoria Da Conquista,BR,3002.0,-14.8627996445,-40.8630981445
173,2Z,1729,UBA,2635,GRU,2564,,0,AT7,UBA-GRU,SBUR,Mario de Almeida Franco Airport,Uberaba,BR,2655.0,-19.7647228241,-47.9661102295,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
174,2Z,1729,UBA,2635,UDI,2633,,0,AT7,UBA-UDI,SBUR,Mario de Almeida Franco Airport,Uberaba,BR,2655.0,-19.7647228241,-47.9661102295,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947
175,2Z,1729,UDI,2633,GRU,2564,,0,AT7,UDI-GRU,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
176,2Z,1729,UDI,2633,GRU,2564,,0,AT7,UDI-GRU,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
177,2Z,1729,UDI,2633,GRU,2564,,0,AT7,UDI-GRU,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
178,G3,1790,UDI,2633,GRU,2564,,0,73G,UDI-GRU,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
179,G3,1790,UDI,2633,GRU,2564,,0,73G,UDI-GRU,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
180,G3,1790,UDI,2633,GRU,2564,,0,73G,UDI-GRU,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
181,Y8,16725,UDI,2633,GRU,2564,,0,EM2,UDI-GRU,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
182,Y8,16725,UDI,2633,GRU,2564,,0,EM2,UDI-GRU,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
183,Y8,16725,UDI,2633,GRU,2564,,0,EM2,UDI-GRU,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
184,2Z,1729,UDI,2633,GYN,2562,,0,AT7,UDI-GYN,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947,SBGO,Santa Genoveva Airport,Goiania,BR,2450.0,-16.6319999695,-49.2206993103
185,2Z,1729,UDI,2633,GYN,2562,,0,AT7,UDI-GYN,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947,SBGO,Santa Genoveva Airport,Goiania,BR,2450.0,-16.6319999695,-49.2206993103
186,Y8,16725,UDI,2633,GYN,2562,,0,EM2,UDI-GYN,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947,SBGO,Santa Genoveva Airport,Goiania,BR,2450.0,-16.6319999695,-49.2206993103
187,Y8,16725,UDI,2633,GYN,2562,,0,EM2,UDI-GYN,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947,SBGO,Santa Genoveva Airport,Goiania,BR,2450.0,-16.6319999695,-49.2206993103
188,2Z,1729,UDI,2633,RAO,2613,,0,AT7,UDI-RAO,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486
189,2Z,1729,UDI,2633,UBA,2635,,0,AT7,UDI-UBA,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947,SBUR,Mario de Almeida Franco Airport,Uberaba,BR,2655.0,-19.7647228241,-47.9661102295
190,2Z,1729,VDC,6039,GRU,2564,,0,AT7,VDC-GRU,SBQV,Vitoria da Conquista Airport,Vitoria Da Conquista,BR,3002.0,-14.8627996445,-40.8630981445,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
191,2Z,1729,VDC,6039,SSA,2621,,0,AT7,VDC-SSA,SBQV,Vitoria da Conquista Airport,Vitoria Da Conquista,BR,3002.0,-14.8627996445,-40.8630981445,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215
